SoortMisdrijf,RegioS,Perioden,Unnamed: 0,ID,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
Openbare orde misdrijf,Noord-Brabant (PV),2017,1360026,1360026,3905.0,3.0,1.5,2375.0,542.6,4235.0
Openbare orde misdrijf,Noord-Brabant (PV),2018,1360035,1360035,3985.0,3.0,1.5,2420.0,562.3,4540.0
Openbare orde misdrijf,Noord-Brabant (PV),2019,1360044,1360044,5140.0,4.0,1.8,2880.0,545.2,5100.0
Openbare orde misdrijf,Noord-Brabant (PV),2020,1360053,1360053,6285.0,4.0,2.3,2315.0,497.4,4475.0
Openbare orde misdrijf,Noord-Holland (PV),2010,1359666,1359666,11790.0,5.0,4.500000000000001,9530.0,627.8000000000001,16445.0
Openbare orde misdrijf,Noord-Holland (PV),2011,1359675,1359675,10960.0,4.0,4.0,8705.0,628.3,14020.0
Openbare orde misdrijf,Noord-Holland (PV),2012,1359684,1359684,7285.0,2.0,2.6,4605.0,607.9,9035.0
Openbare orde misdrijf,Noord-Holland (PV),2013,1359693,1359693,5800.0,1.0,2.2,3845.0,611.0,7680.0
Openbare orde misdrijf,Noord-Holland (PV),2014,1359702,1359702,6090.0,1.0,2.2,3575.0,559.2,6990.0
Openbare orde misdrijf,Noord-Holland (PV),2015,1359711,1359711,5150.0,1.0,1.9000000000000001,3170.0,570.7,6710.0
Openbare orde misdrijf,Noord-Holland (PV),2016,1359720,1359720,5645.0,1.0,2.0,3195.0,544.1,6090.0
Openbare orde misdrijf,Noord-Holland (PV),2017,1359729,1359729,5485.0,1.0,1.9000000000000001,2710.0,511.4,5120.0
Openbare orde misdrijf,Noord-Holland (PV),2018,1359738,1359738,5455.0,2.0,1.9000000000000001,2540.0,529.6000000000001,4400.0
Openbare orde misdrijf,Noord-Holland (PV),2019,1359747,1359747,7390.0,3.0,2.6,2905.0,506.7,5145.0
Openbare orde misdrijf,Noord-Holland (PV),2020,1359756,1359756,9330.0,5.0,3.2,2150.0,456.59999999999997,4110.0
Openbare orde misdrijf,Overijssel (PV),2010,1359270,1359270,2975.0,4.0,2.4000000000000004,2535.0,719.1,4265.0
Openbare orde misdrijf,Overijssel (PV),2011,1359279,1359279,3030.0,5.0,2.6,2285.0,661.1999999999999,3685.0
Openbare orde misdrijf,Overijssel (PV),2012,1359288,1359288,2575.0,4.0,2.2,1500.0,595.3000000000001,3005.0
Openbare orde misdrijf,Overijssel (PV),2013,1359297,1359297,1935.0,1.0,1.4999999999999998,1205.0,659.1999999999998,2290.0
Openbare orde misdrijf,Overijssel (PV),2014,1359306,1359306,1860.0,2.0,1.4000000000000001,1125.0,596.1999999999999,2390.0
Openbare orde misdrijf,Overijssel (PV),2015,1359315,1359315,1495.0,1.0,1.0999999999999999,1025.0,626.8000000000001,1775.0
Openbare orde misdrijf,Overijssel (PV),2016,1359324,1359324,1150.0,1.0,0.8,865.0,662.6,1465.0
Openbare orde misdrijf,Overijssel (PV),2017,1359333,1359333,1425.0,2.0,1.0999999999999999,905.0,588.5,1765.0
Openbare orde misdrijf,Overijssel (PV),2018,1359342,1359342,1510.0,3.0,1.2,1010.0,597.7,1835.0
Openbare orde misdrijf,Overijssel (PV),2019,1359351,1359351,1540.0,3.0,1.2000000000000002,870.0,537.0000000000001,1465.0
Openbare orde misdrijf,Overijssel (PV),2020,1359360,1359360,2360.0,4.0,1.8,980.0,529.9999999999999,1750.0
Openbare orde misdrijf,Utrecht (PV),2010,1359567,1359567,4230.0,5.0,3.3000000000000003,3260.0,633.3,5620.0
Openbare orde misdrijf,Utrecht (PV),2011,1359576,1359576,3960.0,4.0,3.2,2810.0,598.8,5285.0
Openbare orde misdrijf,Utrecht (PV),2012,1359585,1359585,3880.0,5.0,3.1000000000000005,2055.0,588.7,4255.0
Openbare orde misdrijf,Utrecht (PV),2013,1359594,1359594,3120.0,4.0,2.5,1885.0,595.4,3805.0
Openbare orde misdrijf,Utrecht (PV),2014,1359603,1359603,3045.0,3.0,2.4,1445.0,515.6,2840.0
Openbare orde misdrijf,Utrecht (PV),2015,1359612,1359612,2570.0,3.0,1.9000000000000004,1525.0,566.8,3380.0
Openbare orde misdrijf,Utrecht (PV),2016,1359621,1359621,2210.0,2.0,1.5999999999999999,1345.0,568.0,2690.0
Openbare orde misdrijf,Utrecht (PV),2017,1359630,1359630,2170.0,2.0,1.5999999999999999,1280.0,562.4,2485.0
Openbare orde misdrijf,Utrecht (PV),2018,1359639,1359639,2140.0,2.0,1.5,1245.0,535.5,2205.0
Openbare orde misdrijf,Utrecht (PV),2019,1359648,1359648,2505.0,3.0,1.7,1310.0,539.3000000000001,2510.0
Openbare orde misdrijf,Utrecht (PV),2020,1359657,1359657,3595.0,4.0,2.6,1105.0,480.3,1965.0
Openbare orde misdrijf,Zeeland (PV),2010,1359864,1359864,835.0,4.0,1.9000000000000001,660.0,682.1,1345.0
Openbare orde misdrijf,Zeeland (PV),2011,1359873,1359873,865.0,4.0,1.6,650.0,713.1,1285.0
Openbare orde misdrijf,Zeeland (PV),2012,1359882,1359882,805.0,4.0,1.6,495.0,632.5999999999999,965.0
Openbare orde misdrijf,Zeeland (PV),2013,1359891,1359891,610.0,2.0,1.0,410.0,620.0,855.0
Openbare orde misdrijf,Zeeland (PV),2014,1359900,1359900,635.0,3.0,1.0,360.0,541.8,685.0
Openbare orde misdrijf,Zeeland (PV),2015,1359909,1359909,550.0,2.0,0.6,330.0,595.8,715.0
Openbare orde misdrijf,Zeeland (PV),2016,1359918,1359918,470.0,1.0,0.5,295.0,608.0999999999999,515.0
Openbare orde misdrijf,Zeeland (PV),2017,1359927,1359927,475.0,2.0,0.5,330.0,618.6,575.0
Openbare orde misdrijf,Zeeland (PV),2018,1359936,1359936,395.0,1.0,0.4,270.0,652.9999999999999,495.0
Openbare orde misdrijf,Zeeland (PV),2019,1359945,1359945,575.0,4.0,0.7,315.0,613.8,625.0
Openbare orde misdrijf,Zeeland (PV),2020,1359954,1359954,685.0,3.0,1.3,225.0,548.8,560.0
Openbare orde misdrijf,Zuid-Holland (PV),2010,1359765,1359765,12955.0,5.0,3.7000000000000006,9760.0,643.1,19620.0
Openbare orde misdrijf,Zuid-Holland (PV),2011,1359774,1359774,11590.0,5.0,3.2,8770.0,642.5,17390.0
Openbare orde misdrijf,Zuid-Holland (PV),2012,1359783,1359783,9545.0,3.0,2.7000000000000006,6565.0,623.7,13795.0
Openbare orde misdrijf,Zuid-Holland (PV),2013,1359792,1359792,8015.0,2.0,2.1,5495.0,607.6,10960.0
Openbare orde misdrijf,Zuid-Holland (PV),2014,1359801,1359801,10505.0,5.0,2.8000000000000003,6120.0,574.6999999999999,12010.0
Openbare orde misdrijf,Zuid-Holland (PV),2015,1359810,1359810,6940.0,2.0,1.9000000000000006,4270.0,564.0,8600.0
Openbare orde misdrijf,Zuid-Holland (PV),2016,1359819,1359819,6295.0,2.0,1.7000000000000004,3725.0,538.1,7520.0
Openbare orde misdrijf,Zuid-Holland (PV),2017,1359828,1359828,6620.0,3.0,1.8000000000000005,3840.0,546.8,6660.0
Openbare orde misdrijf,Zuid-Holland (PV),2018,1359837,1359837,6385.0,3.0,1.6000000000000003,3590.0,536.6,6925.0
Openbare orde misdrijf,Zuid-Holland (PV),2019,1359846,1359846,6835.0,3.0,1.9000000000000004,3490.0,519.6999999999999,6710.0
Openbare orde misdrijf,Zuid-Holland (PV),2020,1359855,1359855,8270.0,4.0,2.1,2795.0,447.5999999999999,6080.0
Valsheidsmisdrijven,Drenthe (PV),2010,226776,226776,380.0,2.0,0.7,180.0,149.2,250.0
Valsheidsmisdrijven,Drenthe (PV),2011,226780,226780,340.0,2.0,0.6,175.0,165.89999999999998,230.0
Valsheidsmisdrijven,Drenthe (PV),2012,226784,226784,380.0,2.0,0.7,150.0,113.69999999999999,180.0
Valsheidsmisdrijven,Drenthe (PV),2013,226788,226788,325.0,2.0,0.6,125.0,125.60000000000001,170.0
Valsheidsmisdrijven,Drenthe (PV),2014,226792,226792,275.0,2.0,0.5,130.0,230.2,140.0
Valsheidsmisdrijven,Drenthe (PV),2015,226796,226796,885.0,4.0,1.6,295.0,108.1,480.0
Valsheidsmisdrijven,Drenthe (PV),2016,226800,226800,1210.0,6.0,2.3,365.0,120.39999999999999,500.0
Valsheidsmisdrijven,Drenthe (PV),2017,226804,226804,1270.0,8.0,2.5,300.0,73.3,380.0
Valsheidsmisdrijven,Drenthe (PV),2018,226808,226808,1490.0,9.0,2.9,265.0,72.1,360.0
Valsheidsmisdrijven,Drenthe (PV),2019,226812,226812,1960.0,11.0,3.9,250.0,65.7,425.0
Valsheidsmisdrijven,Drenthe (PV),2020,226816,226816,4120.0,23.0,8.3,340.0,67.10000000000001,585.0
Valsheidsmisdrijven,Flevoland (PV),2010,226864,226864,540.0,2.0,1.2999999999999998,170.0,118.30000000000001,305.0
Valsheidsmisdrijven,Flevoland (PV),2011,226868,226868,740.0,2.0,1.8,200.0,105.9,280.0
Valsheidsmisdrijven,Flevoland (PV),2012,226872,226872,790.0,3.0,1.9,180.0,86.1,270.0
Valsheidsmisdrijven,Flevoland (PV),2013,226876,226876,645.0,2.0,1.5,160.0,99.6,195.0
Valsheidsmisdrijven,Flevoland (PV),2014,226880,226880,700.0,3.0,1.6,220.0,115.2,285.0
Valsheidsmisdrijven,Flevoland (PV),2015,226884,226884,1400.0,7.0,3.4,480.0,183.20000000000002,610.0
Valsheidsmisdrijven,Flevoland (PV),2016,226888,226888,1455.0,6.0,3.4000000000000004,350.0,99.30000000000001,460.0
Valsheidsmisdrijven,Flevoland (PV),2017,226892,226892,1410.0,7.0,3.3,315.0,96.0,445.0
Valsheidsmisdrijven,Flevoland (PV),2018,226896,226896,1540.0,8.0,3.5999999999999996,405.0,97.4,530.0
Valsheidsmisdrijven,Flevoland (PV),2019,226900,226900,1650.0,8.0,3.8,285.0,83.6,380.0
Valsheidsmisdrijven,Flevoland (PV),2020,226904,226904,3250.0,18.0,7.6,330.0,70.0,590.0
Valsheidsmisdrijven,Fryslân (PV),2010,226732,226732,325.0,1.0,0.5,180.0,175.9,210.0
Valsheidsmisdrijven,Fryslân (PV),2011,226736,226736,410.0,2.0,0.6,220.0,236.0,235.0
Valsheidsmisdrijven,Fryslân (PV),2012,226740,226740,410.0,2.0,0.6,150.0,98.5,170.0
Valsheidsmisdrijven,Fryslân (PV),2013,226744,226744,445.0,2.0,0.6,175.0,208.70000000000002,230.0
Valsheidsmisdrijven,Fryslân (PV),2014,226748,226748,460.0,2.0,0.7,190.0,122.70000000000002,215.0
Valsheidsmisdrijven,Fryslân (PV),2015,226752,226752,1015.0,3.0,1.6,430.0,135.0,580.0
Valsheidsmisdrijven,Fryslân (PV),2016,226756,226756,1465.0,6.0,2.1,530.0,128.0,710.0
Valsheidsmisdrijven,Fryslân (PV),2017,226760,226760,1950.0,9.0,2.9,505.0,102.4,685.0
Valsheidsmisdrijven,Fryslân (PV),2018,226764,226764,1970.0,8.0,3.0,495.0,163.10000000000002,600.0
Valsheidsmisdrijven,Fryslân (PV),2019,226768,226768,2190.0,10.0,3.3,555.0,110.19999999999999,750.0
Valsheidsmisdrijven,Fryslân (PV),2020,226772,226772,4320.0,20.0,6.5,605.0,70.8,1050.0
Valsheidsmisdrijven,Gelderland (PV),2010,226908,226908,1400.0,1.0,0.8,665.0,225.79999999999998,810.0
Valsheidsmisdrijven,Gelderland (PV),2011,226912,226912,1640.0,2.0,0.8,630.0,220.3,760.0
Valsheidsmisdrijven,Gelderland (PV),2012,226916,226916,1790.0,2.0,0.9,540.0,190.7,740.0
Valsheidsmisdrijven,Gelderland (PV),2013,226920,226920,1330.0,1.0,0.7,500.0,222.29999999999998,635.0
Valsheidsmisdrijven,Gelderland (PV),2014,226924,226924,1630.0,2.0,0.8,685.0,221.1,1035.0
Valsheidsmisdrijven,Gelderland (PV),2015,226928,226928,3410.0,4.0,1.6,1170.0,187.7,1470.0
Valsheidsmisdrijven,Gelderland (PV),2016,226932,226932,5175.0,6.0,2.6,1505.0,155.9,1850.0
Valsheidsmisdrijven,Gelderland (PV),2017,226936,226936,5670.0,6.0,2.8,1535.0,167.20000000000002,1860.0
Valsheidsmisdrijven,Gelderland (PV),2018,226940,226940,5760.0,8.0,2.8,1510.0,169.5,1940.0
Valsheidsmisdrijven,Gelderland (PV),2019,226944,226944,7600.0,9.0,3.7,1520.0,139.89999999999998,2070.0
Valsheidsmisdrijven,Gelderland (PV),2020,226948,226948,16305.0,20.0,7.8,2145.0,116.39999999999999,3770.0
Valsheidsmisdrijven,Groningen (PV),2010,226688,226688,530.0,2.0,0.9,245.0,143.7,310.0
Valsheidsmisdrijven,Groningen (PV),2011,226692,226692,540.0,2.0,0.9,240.0,157.0,320.0
Valsheidsmisdrijven,Groningen (PV),2012,226696,226696,700.0,2.0,1.1,250.0,117.9,295.0
Valsheidsmisdrijven,Groningen (PV),2013,226700,226700,510.0,2.0,0.7,165.0,116.30000000000001,210.0
Valsheidsmisdrijven,Groningen (PV),2014,226704,226704,610.0,2.0,0.9,185.0,106.8,230.0
Valsheidsmisdrijven,Groningen (PV),2015,226708,226708,1175.0,4.0,1.8,370.0,97.20000000000002,485.0
Valsheidsmisdrijven,Groningen (PV),2016,226712,226712,1655.0,6.0,2.7,470.0,94.6,610.0
Valsheidsmisdrijven,Groningen (PV),2017,226716,226716,1810.0,7.0,3.1,390.0,81.9,500.0
Valsheidsmisdrijven,Groningen (PV),2018,226720,226720,1815.0,8.0,3.0,370.0,71.1,510.0
Valsheidsmisdrijven,Groningen (PV),2019,226724,226724,2160.0,8.0,3.5999999999999996,380.0,71.3,600.0
Valsheidsmisdrijven,Groningen (PV),2020,226728,226728,4115.0,17.0,6.9,445.0,49.800000000000004,840.0
Valsheidsmisdrijven,Limburg (PV),2010,227172,227172,840.0,0.0,0.7,400.0,204.5,505.0
Valsheidsmisdrijven,Limburg (PV),2011,227176,227176,980.0,1.0,0.8,415.0,202.2,520.0
Valsheidsmisdrijven,Limburg (PV),2012,227180,227180,995.0,2.0,0.8,390.0,222.2,450.0
Valsheidsmisdrijven,Limburg (PV),2013,227184,227184,1015.0,1.0,1.0,325.0,173.6,390.0
Valsheidsmisdrijven,Limburg (PV),2014,227188,227188,875.0,1.0,0.7,310.0,192.6,385.0
Valsheidsmisdrijven,Limburg (PV),2015,227192,227192,1825.0,2.0,1.6,645.0,180.8,860.0
Valsheidsmisdrijven,Limburg (PV),2016,227196,227196,2860.0,4.0,2.5,860.0,158.70000000000002,1050.0
Valsheidsmisdrijven,Limburg (PV),2017,227200,227200,3060.0,6.0,2.8,750.0,137.4,910.0
Valsheidsmisdrijven,Limburg (PV),2018,227204,227204,3285.0,6.0,2.9,690.0,183.0,865.0
Valsheidsmisdrijven,Limburg (PV),2019,227208,227208,4325.0,8.0,3.8,750.0,176.6,995.0
Valsheidsmisdrijven,Limburg (PV),2020,227212,227212,8720.0,17.0,7.699999999999999,715.0,111.0,1110.0
Valsheidsmisdrijven,Niet in te delen (PV),2010,227216,227216,280.0,12.0,0.0,50.0,37.2,80.0
Valsheidsmisdrijven,Niet in te delen (PV),2011,227220,227220,320.0,16.0,0.0,50.0,33.1,60.0
Valsheidsmisdrijven,Niet in te delen (PV),2012,227224,227224,260.0,16.0,0.0,40.0,31.4,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2013,227228,227228,150.0,11.0,0.0,40.0,54.6,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2014,227232,227232,130.0,10.0,0.0,30.0,49.6,30.0
Valsheidsmisdrijven,Niet in te delen (PV),2015,227236,227236,190.0,12.0,0.0,40.0,41.900000000000006,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2016,227240,227240,170.0,14.0,0.0,30.0,32.0,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2017,227244,227244,215.0,14.0,0.0,40.0,34.400000000000006,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2018,227248,227248,160.0,10.0,0.0,40.0,51.2,50.0
Valsheidsmisdrijven,Niet in te delen (PV),2019,227252,227252,140.0,8.0,0.0,20.0,32.4,30.0
Valsheidsmisdrijven,Niet in te delen (PV),2020,227256,227256,110.0,12.0,0.0,10.0,16.5,20.0
Valsheidsmisdrijven,Noord-Brabant (PV),2010,227128,227128,2265.0,2.0,1.0,1030.0,229.20000000000002,1230.0
Valsheidsmisdrijven,Noord-Brabant (PV),2011,227132,227132,2480.0,2.0,1.0,755.0,200.9,890.0
Valsheidsmisdrijven,Noord-Brabant (PV),2012,227136,227136,2950.0,2.0,1.2,975.0,208.70000000000002,1230.0
Valsheidsmisdrijven,Noord-Brabant (PV),2013,227140,227140,2710.0,2.0,1.0,1130.0,230.0,1380.0
Valsheidsmisdrijven,Noord-Brabant (PV),2014,227144,227144,2510.0,2.0,1.0,970.0,208.5,1215.0
Valsheidsmisdrijven,Noord-Brabant (PV),2015,227148,227148,4940.0,3.0,2.0,1625.0,171.4,2210.0
Valsheidsmisdrijven,Noord-Brabant (PV),2016,227152,227152,6665.0,4.0,2.6,1800.0,143.2,2370.0
Valsheidsmisdrijven,Noord-Brabant (PV),2017,227156,227156,7240.0,6.0,2.8,1600.0,149.10000000000002,1970.0
Valsheidsmisdrijven,Noord-Brabant (PV),2018,227160,227160,7615.0,6.0,3.0,1590.0,145.99999999999997,1975.0
Valsheidsmisdrijven,Noord-Brabant (PV),2019,227164,227164,11130.0,9.0,4.4,2380.0,173.99999999999997,3010.0
Valsheidsmisdrijven,Noord-Brabant (PV),2020,227168,227168,22205.0,18.0,8.7,1925.0,127.6,3085.0
Valsheidsmisdrijven,Noord-Holland (PV),2010,226996,226996,5125.0,2.0,2.0,1695.0,213.0,2220.0
Valsheidsmisdrijven,Noord-Holland (PV),2011,227000,227000,6880.0,2.0,2.6,1735.0,194.60000000000002,2335.0
Valsheidsmisdrijven,Noord-Holland (PV),2012,227004,227004,6785.0,3.0,2.6,1415.0,179.8,1945.0
Valsheidsmisdrijven,Noord-Holland (PV),2013,227008,227008,4720.0,2.0,1.8,1320.0,196.89999999999998,1670.0
Valsheidsmisdrijven,Noord-Holland (PV),2014,227012,227012,4640.0,2.0,1.6,1680.0,209.2,2185.0
Valsheidsmisdrijven,Noord-Holland (PV),2015,227016,227016,7650.0,4.0,2.8,2315.0,169.8,3180.0
Valsheidsmisdrijven,Noord-Holland (PV),2016,227020,227020,9580.0,5.0,3.4000000000000004,2330.0,146.79999999999998,3075.0
Valsheidsmisdrijven,Noord-Holland (PV),2017,227024,227024,10635.0,6.0,3.8,2700.0,158.49999999999997,4120.0
Valsheidsmisdrijven,Noord-Holland (PV),2018,227028,227028,10520.0,6.0,3.8,2190.0,131.8,3040.0
Valsheidsmisdrijven,Noord-Holland (PV),2019,227032,227032,11975.0,7.0,4.2,1885.0,126.1,2720.0
Valsheidsmisdrijven,Noord-Holland (PV),2020,227036,227036,22810.0,14.0,8.0,1545.0,104.60000000000001,2860.0
Valsheidsmisdrijven,Overijssel (PV),2010,226820,226820,825.0,2.0,0.7,430.0,262.59999999999997,545.0
Valsheidsmisdrijven,Overijssel (PV),2011,226824,226824,935.0,2.0,0.8,360.0,229.60000000000002,500.0
Valsheidsmisdrijven,Overijssel (PV),2012,226828,226828,865.0,2.0,0.7,330.0,213.7,430.0
Valsheidsmisdrijven,Overijssel (PV),2013,226832,226832,705.0,1.0,0.6,290.0,120.30000000000001,375.0
Valsheidsmisdrijven,Overijssel (PV),2014,226836,226836,710.0,1.0,0.5,290.0,224.2,385.0
Valsheidsmisdrijven,Overijssel (PV),2015,226840,226840,1840.0,4.0,1.6,735.0,198.8,945.0
Valsheidsmisdrijven,Overijssel (PV),2016,226844,226844,2775.0,6.0,2.4000000000000004,950.0,185.1,1240.0
Valsheidsmisdrijven,Overijssel (PV),2017,226848,226848,2990.0,6.0,2.6,870.0,187.60000000000002,1080.0
Valsheidsmisdrijven,Overijssel (PV),2018,226852,226852,3070.0,7.0,2.6,670.0,157.3,950.0
Valsheidsmisdrijven,Overijssel (PV),2019,226856,226856,4150.0,10.0,3.6,750.0,89.80000000000001,1065.0
Valsheidsmisdrijven,Overijssel (PV),2020,226860,226860,8905.0,20.0,7.6,1285.0,130.7,2350.0
Valsheidsmisdrijven,Utrecht (PV),2010,226952,226952,1310.0,2.0,1.0,580.0,230.1,670.0
Valsheidsmisdrijven,Utrecht (PV),2011,226956,226956,1535.0,2.0,1.2,510.0,210.6,640.0
Valsheidsmisdrijven,Utrecht (PV),2012,226960,226960,1670.0,2.0,1.2999999999999998,400.0,175.2,510.0
Valsheidsmisdrijven,Utrecht (PV),2013,226964,226964,1380.0,2.0,1.1,465.0,198.8,615.0
Valsheidsmisdrijven,Utrecht (PV),2014,226968,226968,1720.0,2.0,1.4,675.0,221.10000000000002,830.0
Valsheidsmisdrijven,Utrecht (PV),2015,226972,226972,2780.0,4.0,2.2,900.0,172.0,1230.0
Valsheidsmisdrijven,Utrecht (PV),2016,226976,226976,3910.0,5.0,3.0,1200.0,174.50000000000003,1455.0
Valsheidsmisdrijven,Utrecht (PV),2017,226980,226980,4420.0,6.0,3.4000000000000004,1145.0,163.8,1490.0
Valsheidsmisdrijven,Utrecht (PV),2018,226984,226984,4515.0,7.0,3.4000000000000004,910.0,156.2,1160.0
Valsheidsmisdrijven,Utrecht (PV),2019,226988,226988,5425.0,8.0,4.0,810.0,72.6,1125.0
Valsheidsmisdrijven,Utrecht (PV),2020,226992,226992,10660.0,16.0,7.8,545.0,91.50000000000001,970.0
Valsheidsmisdrijven,Zeeland (PV),2010,227084,227084,255.0,1.0,0.3,120.0,179.70000000000002,135.0
Valsheidsmisdrijven,Zeeland (PV),2011,227088,227088,315.0,2.0,0.8,120.0,122.7,155.0
Valsheidsmisdrijven,Zeeland (PV),2012,227092,227092,320.0,2.0,0.8,80.0,93.0,95.0
Valsheidsmisdrijven,Zeeland (PV),2013,227096,227096,250.0,2.0,0.6,90.0,124.79999999999998,105.0
Valsheidsmisdrijven,Zeeland (PV),2014,227100,227100,290.0,2.0,0.7,160.0,156.5,190.0
Valsheidsmisdrijven,Zeeland (PV),2015,227104,227104,715.0,4.0,1.7000000000000002,335.0,147.9,430.0
Valsheidsmisdrijven,Zeeland (PV),2016,227108,227108,910.0,6.0,2.3,355.0,131.4,420.0
Valsheidsmisdrijven,Zeeland (PV),2017,227112,227112,1035.0,7.0,2.5999999999999996,325.0,193.8,390.0
Valsheidsmisdrijven,Zeeland (PV),2018,227116,227116,1060.0,8.0,2.7,300.0,229.1,430.0
Valsheidsmisdrijven,Zeeland (PV),2019,227120,227120,1245.0,9.0,3.1,350.0,211.20000000000002,505.0
Valsheidsmisdrijven,Zeeland (PV),2020,227124,227124,2860.0,20.0,7.300000000000001,355.0,73.9,650.0
Valsheidsmisdrijven,Zuid-Holland (PV),2010,227040,227040,5625.0,2.0,1.6,2130.0,214.60000000000002,2895.0
Valsheidsmisdrijven,Zuid-Holland (PV),2011,227044,227044,6305.0,2.0,1.8,2040.0,209.39999999999998,2600.0
Valsheidsmisdrijven,Zuid-Holland (PV),2012,227048,227048,6190.0,2.0,1.8,1765.0,207.2,2275.0
Valsheidsmisdrijven,Zuid-Holland (PV),2013,227052,227052,4960.0,2.0,1.4,1570.0,207.8,1970.0
Valsheidsmisdrijven,Zuid-Holland (PV),2014,227056,227056,5140.0,2.0,1.4,1750.0,213.29999999999998,2220.0
Valsheidsmisdrijven,Zuid-Holland (PV),2015,227060,227060,9000.0,4.0,2.5,2845.0,185.5,3710.0
Valsheidsmisdrijven,Zuid-Holland (PV),2016,227064,227064,11580.0,5.0,3.2,3110.0,162.00000000000003,4100.0
Valsheidsmisdrijven,Zuid-Holland (PV),2017,227068,227068,13060.0,6.0,3.6,2930.0,170.10000000000002,3710.0
Valsheidsmisdrijven,Zuid-Holland (PV),2018,227072,227072,12650.0,6.0,3.4000000000000004,2370.0,146.8,2925.0
Valsheidsmisdrijven,Zuid-Holland (PV),2019,227076,227076,18360.0,10.0,5.0,2760.0,150.79999999999998,3695.0
Valsheidsmisdrijven,Zuid-Holland (PV),2020,227080,227080,32105.0,16.0,8.6,1995.0,100.89999999999999,3455.0
Verkeersmisdrijven,Drenthe (PV),2010,3008511,3008511,5495.0,21.0,10.999999999999998,2030.0,535.2,2070.0
Verkeersmisdrijven,Drenthe (PV),2011,3008520,3008520,5040.0,19.0,9.999999999999998,2030.0,555.0,2045.0
Verkeersmisdrijven,Drenthe (PV),2012,3008529,3008529,4395.0,17.0,8.7,1765.0,579.3,1790.0
Verkeersmisdrijven,Drenthe (PV),2013,3008538,3008538,4020.0,17.0,7.8,1560.0,587.2,1605.0
Verkeersmisdrijven,Drenthe (PV),2014,3008547,3008547,4145.0,18.0,8.1,1595.0,573.5,1635.0
Verkeersmisdrijven,Drenthe (PV),2015,3008556,3008556,4170.0,20.0,8.2,1530.0,559.1999999999999,1555.0
Verkeersmisdrijven,Drenthe (PV),2016,3008565,3008565,4115.0,21.0,8.0,1430.0,497.9,1440.0
Verkeersmisdrijven,Drenthe (PV),2017,3008574,3008574,4120.0,25.0,8.0,1550.0,552.9,1555.0
Verkeersmisdrijven,Drenthe (PV),2018,3008583,3008583,4595.0,29.0,9.2,1715.0,574.4,1730.0
Verkeersmisdrijven,Drenthe (PV),2019,3008592,3008592,4980.0,28.0,9.899999999999999,1970.0,560.1999999999999,1985.0
Verkeersmisdrijven,Drenthe (PV),2020,3008601,3008601,4680.0,26.0,9.2,1675.0,564.6,1695.0
Verkeersmisdrijven,Flevoland (PV),2010,3008709,3008709,6570.0,25.0,16.5,2625.0,480.1,2645.0
Verkeersmisdrijven,Flevoland (PV),2011,3008718,3008718,5975.0,22.0,15.000000000000002,2540.0,607.5,2565.0
Verkeersmisdrijven,Flevoland (PV),2012,3008727,3008727,5930.0,22.0,14.8,2610.0,429.29999999999995,2640.0
Verkeersmisdrijven,Flevoland (PV),2013,3008736,3008736,5455.0,20.0,13.400000000000002,2165.0,481.20000000000005,2195.0
Verkeersmisdrijven,Flevoland (PV),2014,3008745,3008745,5210.0,21.0,13.0,2125.0,508.9,2145.0
Verkeersmisdrijven,Flevoland (PV),2015,3008754,3008754,5290.0,24.0,13.100000000000001,2150.0,632.0,2165.0
Verkeersmisdrijven,Flevoland (PV),2016,3008763,3008763,5075.0,24.0,12.400000000000002,2240.0,687.7,2260.0
Verkeersmisdrijven,Flevoland (PV),2017,3008772,3008772,4910.0,26.0,12.000000000000002,2030.0,547.5,2030.0
Verkeersmisdrijven,Flevoland (PV),2018,3008781,3008781,5380.0,30.0,12.8,2230.0,591.6,2255.0
Verkeersmisdrijven,Flevoland (PV),2019,3008790,3008790,5675.0,29.0,13.299999999999999,2405.0,615.4999999999999,2415.0
Verkeersmisdrijven,Flevoland (PV),2020,3008799,3008799,4920.0,26.0,11.4,1875.0,585.0,1885.0
Verkeersmisdrijven,Fryslân (PV),2010,3008412,3008412,8920.0,27.0,13.5,4340.0,690.6,4365.0
Verkeersmisdrijven,Fryslân (PV),2011,3008421,3008421,8665.0,27.0,13.1,4130.0,588.6,4185.0
