SoortMisdrijf,RegioS,Perioden,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
"Misdrijven, totaal",Uithoorn,2010,1450.0,100.0,51.7,290.0,19.9,375.0
"Misdrijven, totaal",Uithoorn,2011,1320.0,100.0,47.0,285.0,21.4,325.0
"Misdrijven, totaal",Uithoorn,2012,1325.0,100.0,46.9,270.0,20.2,335.0
"Misdrijven, totaal",Uithoorn,2013,1260.0,100.0,44.4,265.0,20.9,350.0
"Misdrijven, totaal",Uithoorn,2014,1075.0,100.0,37.8,225.0,21.0,275.0
"Misdrijven, totaal",Uithoorn,2015,1210.0,100.0,42.2,280.0,23.3,370.0
"Misdrijven, totaal",Uithoorn,2016,1080.0,100.0,37.0,250.0,23.3,310.0
"Misdrijven, totaal",Uithoorn,2017,1020.0,100.0,34.9,215.0,21.3,255.0
"Misdrijven, totaal",Uithoorn,2018,910.0,100.0,30.9,235.0,25.8,275.0
"Misdrijven, totaal",Uithoorn,2019,1015.0,100.0,34.5,210.0,20.6,255.0
"Misdrijven, totaal",Uithoorn,2020,1135.0,100.0,38.6,235.0,20.6,330.0
"Misdrijven, totaal",Urk,2010,750.0,100.0,41.1,360.0,48.0,420.0
"Misdrijven, totaal",Urk,2011,635.0,100.0,33.9,295.0,46.7,335.0
"Misdrijven, totaal",Urk,2012,635.0,100.0,33.6,280.0,44.0,330.0
"Misdrijven, totaal",Urk,2013,625.0,100.0,32.5,230.0,36.9,275.0
"Misdrijven, totaal",Urk,2014,575.0,100.0,29.6,170.0,29.6,235.0
"Misdrijven, totaal",Urk,2015,505.0,100.0,25.7,125.0,24.7,145.0
"Misdrijven, totaal",Urk,2016,455.0,100.0,22.9,95.0,21.0,120.0
"Misdrijven, totaal",Urk,2017,415.0,100.0,20.5,95.0,23.2,125.0
"Misdrijven, totaal",Urk,2018,410.0,100.0,20.0,115.0,28.2,130.0
"Misdrijven, totaal",Urk,2019,405.0,100.0,19.6,100.0,24.8,120.0
"Misdrijven, totaal",Urk,2020,580.0,100.0,27.6,160.0,27.8,250.0
"Misdrijven, totaal",Vaals,2010,600.0,100.0,60.6,155.0,26.1,205.0
"Misdrijven, totaal",Vaals,2011,535.0,100.0,54.4,130.0,24.8,165.0
"Misdrijven, totaal",Vaals,2012,495.0,100.0,50.7,110.0,22.3,125.0
"Misdrijven, totaal",Vaals,2013,505.0,100.0,51.9,95.0,18.7,100.0
"Misdrijven, totaal",Vaals,2014,525.0,100.0,54.4,120.0,23.1,140.0
"Misdrijven, totaal",Vaals,2015,520.0,100.0,53.6,85.0,16.0,110.0
"Misdrijven, totaal",Vaals,2016,445.0,100.0,46.2,90.0,20.7,115.0
"Misdrijven, totaal",Vaals,2017,415.0,100.0,42.5,55.0,13.8,75.0
"Misdrijven, totaal",Vaals,2018,350.0,100.0,35.3,65.0,19.2,90.0
"Misdrijven, totaal",Vaals,2019,440.0,100.0,43.6,110.0,25.2,130.0
"Misdrijven, totaal",Vaals,2020,325.0,100.0,32.4,45.0,14.4,60.0
"Misdrijven, totaal",Valkenburg aan de Geul,2010,1520.0,100.0,88.9,320.0,21.1,450.0
"Misdrijven, totaal",Valkenburg aan de Geul,2011,1415.0,100.0,83.2,255.0,17.9,295.0
"Misdrijven, totaal",Valkenburg aan de Geul,2012,1455.0,100.0,86.0,280.0,19.4,335.0
"Misdrijven, totaal",Valkenburg aan de Geul,2013,1280.0,100.0,76.2,275.0,21.5,305.0
"Misdrijven, totaal",Valkenburg aan de Geul,2014,1200.0,100.0,72.0,215.0,17.9,270.0
"Misdrijven, totaal",Valkenburg aan de Geul,2015,1085.0,100.0,65.4,210.0,19.5,240.0
"Misdrijven, totaal",Valkenburg aan de Geul,2016,1090.0,100.0,65.9,185.0,16.9,210.0
"Misdrijven, totaal",Valkenburg aan de Geul,2017,990.0,100.0,60.2,155.0,15.9,190.0
"Misdrijven, totaal",Valkenburg aan de Geul,2018,790.0,100.0,48.1,145.0,18.2,175.0
"Misdrijven, totaal",Valkenburg aan de Geul,2019,835.0,100.0,50.6,230.0,27.5,270.0
"Misdrijven, totaal",Valkenburg aan de Geul,2020,745.0,100.0,45.6,140.0,19.0,180.0
"Misdrijven, totaal",Valkenswaard,2010,2215.0,100.0,72.0,585.0,26.4,740.0
"Misdrijven, totaal",Valkenswaard,2011,1890.0,100.0,61.8,515.0,27.1,640.0
"Misdrijven, totaal",Valkenswaard,2012,2030.0,100.0,66.3,530.0,26.1,680.0
"Misdrijven, totaal",Valkenswaard,2013,1870.0,100.0,61.1,525.0,28.1,670.0
"Misdrijven, totaal",Valkenswaard,2014,1565.0,100.0,51.6,395.0,25.2,470.0
"Misdrijven, totaal",Valkenswaard,2015,1530.0,100.0,50.7,365.0,23.7,435.0
"Misdrijven, totaal",Valkenswaard,2016,1465.0,100.0,48.4,365.0,24.9,420.0
"Misdrijven, totaal",Valkenswaard,2017,1215.0,100.0,39.9,320.0,26.4,380.0
"Misdrijven, totaal",Valkenswaard,2018,1095.0,100.0,35.7,340.0,31.1,385.0
"Misdrijven, totaal",Valkenswaard,2019,1145.0,100.0,37.1,305.0,26.5,355.0
"Misdrijven, totaal",Valkenswaard,2020,1300.0,100.0,41.7,325.0,25.1,410.0
"Misdrijven, totaal",Veendam,2010,1710.0,100.0,61.0,640.0,37.4,785.0
"Misdrijven, totaal",Veendam,2011,1640.0,100.0,58.5,595.0,36.3,735.0
"Misdrijven, totaal",Veendam,2012,1745.0,100.0,62.5,550.0,31.7,670.0
"Misdrijven, totaal",Veendam,2013,1565.0,100.0,56.0,525.0,33.5,640.0
"Misdrijven, totaal",Veendam,2014,1240.0,100.0,44.6,365.0,29.3,455.0
"Misdrijven, totaal",Veendam,2015,1175.0,100.0,42.4,325.0,27.6,430.0
"Misdrijven, totaal",Veendam,2016,1085.0,100.0,39.4,285.0,26.4,335.0
"Misdrijven, totaal",Veendam,2017,890.0,100.0,32.3,300.0,33.5,350.0
"Misdrijven, totaal",Veendam,2018,1025.0,100.0,37.2,300.0,29.4,375.0
"Misdrijven, totaal",Veendam,2019,1080.0,100.0,39.2,310.0,28.7,375.0
"Misdrijven, totaal",Veendam,2020,1035.0,100.0,37.7,255.0,24.7,355.0
"Misdrijven, totaal",Veenendaal,2010,3805.0,100.0,61.3,915.0,24.1,1125.0
"Misdrijven, totaal",Veenendaal,2011,3845.0,100.0,61.7,980.0,25.5,1175.0
"Misdrijven, totaal",Veenendaal,2012,3325.0,100.0,52.9,900.0,27.1,1115.0
"Misdrijven, totaal",Veenendaal,2013,3555.0,100.0,56.4,890.0,25.0,1100.0
"Misdrijven, totaal",Veenendaal,2014,3050.0,100.0,48.2,715.0,23.5,845.0
"Misdrijven, totaal",Veenendaal,2015,2980.0,100.0,47.0,655.0,21.9,780.0
"Misdrijven, totaal",Veenendaal,2016,2825.0,100.0,44.3,575.0,20.3,700.0
"Misdrijven, totaal",Veenendaal,2017,2795.0,100.0,43.5,655.0,23.4,760.0
"Misdrijven, totaal",Veenendaal,2018,2745.0,100.0,42.3,665.0,24.2,790.0
"Misdrijven, totaal",Veenendaal,2019,2640.0,100.0,40.3,690.0,26.0,790.0
"Misdrijven, totaal",Veenendaal,2020,2605.0,100.0,39.1,605.0,23.3,720.0
"Misdrijven, totaal",Veghel,2010,2205.0,100.0,59.1,630.0,28.5,780.0
"Misdrijven, totaal",Veghel,2011,2225.0,100.0,59.4,550.0,24.7,650.0
"Misdrijven, totaal",Veghel,2012,2305.0,100.0,61.4,585.0,25.4,690.0
"Misdrijven, totaal",Veghel,2013,1965.0,100.0,52.5,490.0,24.9,570.0
"Misdrijven, totaal",Veghel,2014,1880.0,100.0,50.2,455.0,24.2,520.0
"Misdrijven, totaal",Veghel,2015,1650.0,100.0,43.7,370.0,22.3,445.0
"Misdrijven, totaal",Veghel,2016,1555.0,100.0,40.8,360.0,23.3,415.0
"Misdrijven, totaal",Veghel,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Veghel,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Veghel,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Veghel,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Velsen,2010,4390.0,100.0,65.3,1290.0,29.4,1545.0
"Misdrijven, totaal",Velsen,2011,4310.0,100.0,64.0,1390.0,32.2,1660.0
"Misdrijven, totaal",Velsen,2012,4060.0,100.0,60.3,1445.0,35.6,1680.0
"Misdrijven, totaal",Velsen,2013,3790.0,100.0,56.4,1210.0,32.0,1490.0
"Misdrijven, totaal",Velsen,2014,3905.0,100.0,58.1,1090.0,27.9,1305.0
"Misdrijven, totaal",Velsen,2015,3385.0,100.0,50.4,925.0,27.4,1095.0
"Misdrijven, totaal",Velsen,2016,3105.0,100.0,46.1,850.0,27.3,985.0
"Misdrijven, totaal",Velsen,2017,2660.0,100.0,39.3,700.0,26.3,935.0
"Misdrijven, totaal",Velsen,2018,2525.0,100.0,37.2,630.0,25.0,720.0
"Misdrijven, totaal",Velsen,2019,2650.0,100.0,38.8,575.0,21.7,705.0
"Misdrijven, totaal",Velsen,2020,2810.0,100.0,40.9,500.0,17.8,615.0
"Misdrijven, totaal",Venlo,2010,9265.0,100.0,92.4,2875.0,31.0,3420.0
"Misdrijven, totaal",Venlo,2011,8715.0,100.0,87.3,2575.0,29.6,3140.0
"Misdrijven, totaal",Venlo,2012,9005.0,100.0,90.0,2420.0,26.8,2985.0
"Misdrijven, totaal",Venlo,2013,8180.0,100.0,81.7,2185.0,26.7,2660.0
"Misdrijven, totaal",Venlo,2014,7335.0,100.0,73.0,1970.0,26.9,2335.0
"Misdrijven, totaal",Venlo,2015,7440.0,100.0,74.0,1990.0,26.8,2430.0
"Misdrijven, totaal",Venlo,2016,6920.0,100.0,69.0,1980.0,28.6,2395.0
"Misdrijven, totaal",Venlo,2017,6220.0,100.0,61.6,1800.0,28.9,2165.0
"Misdrijven, totaal",Venlo,2018,5910.0,100.0,58.4,1810.0,30.7,2135.0
"Misdrijven, totaal",Venlo,2019,5900.0,100.0,58.1,1820.0,30.8,2195.0
"Misdrijven, totaal",Venlo,2020,6070.0,100.0,59.6,1810.0,29.9,2410.0
"Misdrijven, totaal",Venray,2010,3275.0,100.0,76.7,770.0,23.6,950.0
"Misdrijven, totaal",Venray,2011,3095.0,100.0,72.4,780.0,25.2,910.0
"Misdrijven, totaal",Venray,2012,2785.0,100.0,64.9,615.0,22.1,705.0
"Misdrijven, totaal",Venray,2013,2730.0,100.0,63.4,590.0,21.5,690.0
"Misdrijven, totaal",Venray,2014,2465.0,100.0,57.2,520.0,21.1,655.0
"Misdrijven, totaal",Venray,2015,2355.0,100.0,54.5,510.0,21.6,590.0
"Misdrijven, totaal",Venray,2016,2080.0,100.0,48.1,505.0,24.3,590.0
"Misdrijven, totaal",Venray,2017,1980.0,100.0,45.4,495.0,24.9,550.0
"Misdrijven, totaal",Venray,2018,1680.0,100.0,38.8,380.0,22.5,435.0
"Misdrijven, totaal",Venray,2019,1715.0,100.0,39.5,420.0,24.5,475.0
"Misdrijven, totaal",Venray,2020,1775.0,100.0,40.7,405.0,22.9,505.0
"Misdrijven, totaal",Vianen,2010,1000.0,100.0,50.9,230.0,22.9,270.0
"Misdrijven, totaal",Vianen,2011,1140.0,100.0,57.9,235.0,20.4,270.0
"Misdrijven, totaal",Vianen,2012,1120.0,100.0,56.9,245.0,21.7,295.0
"Misdrijven, totaal",Vianen,2013,1010.0,100.0,51.3,200.0,19.7,255.0
"Misdrijven, totaal",Vianen,2014,900.0,100.0,45.9,190.0,20.9,225.0
"Misdrijven, totaal",Vianen,2015,820.0,100.0,41.7,180.0,22.2,235.0
"Misdrijven, totaal",Vianen,2016,775.0,100.0,39.6,175.0,22.6,210.0
"Misdrijven, totaal",Vianen,2017,730.0,100.0,37.1,135.0,18.6,160.0
"Misdrijven, totaal",Vianen,2018,760.0,100.0,38.0,160.0,21.2,195.0
"Misdrijven, totaal",Vianen,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Vianen,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Vlaardingen,2010,5330.0,100.0,75.6,1685.0,31.6,2060.0
"Misdrijven, totaal",Vlaardingen,2011,5980.0,100.0,83.9,1815.0,30.4,2195.0
"Misdrijven, totaal",Vlaardingen,2012,5245.0,100.0,73.8,1575.0,30.1,1870.0
"Misdrijven, totaal",Vlaardingen,2013,4915.0,100.0,69.3,1230.0,25.1,1480.0
"Misdrijven, totaal",Vlaardingen,2014,4765.0,100.0,67.2,1015.0,21.3,1235.0
"Misdrijven, totaal",Vlaardingen,2015,4710.0,100.0,65.7,975.0,20.8,1175.0
"Misdrijven, totaal",Vlaardingen,2016,4975.0,100.0,69.3,990.0,19.9,1160.0
"Misdrijven, totaal",Vlaardingen,2017,4120.0,100.0,57.2,915.0,22.2,1095.0
"Misdrijven, totaal",Vlaardingen,2018,3785.0,100.0,52.5,885.0,23.3,1025.0
"Misdrijven, totaal",Vlaardingen,2019,3885.0,100.0,53.6,930.0,23.9,1095.0
"Misdrijven, totaal",Vlaardingen,2020,4285.0,100.0,58.4,795.0,18.5,1015.0
"Misdrijven, totaal",Vlagtwedde,2010,930.0,100.0,57.2,340.0,36.5,435.0
"Misdrijven, totaal",Vlagtwedde,2011,885.0,100.0,54.4,315.0,35.8,415.0
"Misdrijven, totaal",Vlagtwedde,2012,825.0,100.0,50.7,330.0,39.8,410.0
"Misdrijven, totaal",Vlagtwedde,2013,725.0,100.0,44.9,295.0,40.6,380.0
"Misdrijven, totaal",Vlagtwedde,2014,690.0,100.0,43.3,265.0,38.8,340.0
"Misdrijven, totaal",Vlagtwedde,2015,990.0,100.0,61.2,345.0,34.6,440.0
"Misdrijven, totaal",Vlagtwedde,2016,1110.0,100.0,67.5,345.0,31.1,440.0
"Misdrijven, totaal",Vlagtwedde,2017,720.0,100.0,45.1,305.0,42.5,365.0
"Misdrijven, totaal",Vlagtwedde,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Vlagtwedde,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Vlagtwedde,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Vlieland,2010,120.0,100.0,103.4,25.0,21.7,25.0
"Misdrijven, totaal",Vlieland,2011,115.0,100.0,99.9,20.0,15.7,20.0
"Misdrijven, totaal",Vlieland,2012,95.0,100.0,86.0,25.0,27.4,35.0
"Misdrijven, totaal",Vlieland,2013,95.0,100.0,86.2,15.0,16.7,25.0
"Misdrijven, totaal",Vlieland,2014,105.0,100.0,94.6,10.0,11.4,10.0
"Misdrijven, totaal",Vlieland,2015,80.0,100.0,0.0,20.0,27.8,25.0
"Misdrijven, totaal",Vlieland,2016,50.0,100.0,0.0,10.0,18.4,10.0
"Misdrijven, totaal",Vlieland,2017,70.0,100.0,0.0,10.0,12.5,10.0
"Misdrijven, totaal",Vlieland,2018,55.0,100.0,0.0,15.0,24.1,15.0
"Misdrijven, totaal",Vlieland,2019,50.0,100.0,0.0,15.0,27.1,15.0
"Misdrijven, totaal",Vlieland,2020,50.0,100.0,0.0,10.0,18.4,15.0
"Misdrijven, totaal",Vlissingen,2010,3305.0,100.0,74.0,1070.0,32.3,1305.0
"Misdrijven, totaal",Vlissingen,2011,3315.0,100.0,74.4,1060.0,32.0,1345.0
"Misdrijven, totaal",Vlissingen,2012,3100.0,100.0,69.7,1055.0,34.1,1220.0
"Misdrijven, totaal",Vlissingen,2013,2905.0,100.0,65.4,885.0,30.5,1050.0
"Misdrijven, totaal",Vlissingen,2014,2905.0,100.0,65.4,935.0,32.2,1075.0
"Misdrijven, totaal",Vlissingen,2015,2685.0,100.0,60.4,875.0,32.5,1105.0
"Misdrijven, totaal",Vlissingen,2016,2255.0,100.0,50.7,705.0,31.4,815.0
"Misdrijven, totaal",Vlissingen,2017,2100.0,100.0,47.3,795.0,37.8,945.0
"Misdrijven, totaal",Vlissingen,2018,1915.0,100.0,43.1,780.0,40.7,900.0
"Misdrijven, totaal",Vlissingen,2019,1970.0,100.0,44.4,780.0,39.7,925.0
