SoortMisdrijf,RegioS,Perioden,GeregistreerdeMisdrijvenRelatief_2
Brandstichting / ontploffing,Katwijk,2015.0,0.6364
Brandstichting / ontploffing,Kerkrade,2015.0,1.0
Brandstichting / ontploffing,Koggenland,2015.0,0.4545
Brandstichting / ontploffing,Kollumerland en Nieuwkruisland,2015.0,0.6667
Brandstichting / ontploffing,Krimpen aan den IJssel,2015.0,0.7273
Brandstichting / ontploffing,Krimpenerwaard,2015.0,0.1667
Brandstichting / ontploffing,Laarbeek,2015.0,0.4545
Brandstichting / ontploffing,Landerd,2015.0,0.6364
Brandstichting / ontploffing,Landgraaf,2015.0,1.4545
Brandstichting / ontploffing,Landsmeer,2015.0,0.1818
Brandstichting / ontploffing,Langedijk,2015.0,0.8182
Brandstichting / ontploffing,Lansingerland,2015.0,0.3636
Brandstichting / ontploffing,Leek,2015.0,0.3333
Brandstichting / ontploffing,Leerdam,2015.0,1.1111
Brandstichting / ontploffing,Leeuwarden,2015.0,0.3636
Brandstichting / ontploffing,Leeuwarderadeel,2015.0,0.375
Brandstichting / ontploffing,Leiden,2015.0,0.5455
Brandstichting / ontploffing,Leiderdorp,2015.0,0.5455
Brandstichting / ontploffing,Leidschendam-Voorburg,2015.0,0.6364
Brandstichting / ontploffing,Lelystad,2015.0,0.5455
Brandstichting / ontploffing,Lemsterland,2015.0,1.0
Brandstichting / ontploffing,Leudal,2015.0,0.9091
Brandstichting / ontploffing,Leusden,2015.0,0.3636
Brandstichting / ontploffing,Lingewaal,2015.0,0.3333
Brandstichting / ontploffing,Lingewaard,2015.0,0.3636
Brandstichting / ontploffing,Lisse,2015.0,0.6364
Brandstichting / ontploffing,Lith,2015.0,0.0
Brandstichting / ontploffing,Littenseradiel,2015.0,0.25
Brandstichting / ontploffing,Lochem,2015.0,0.7273
Brandstichting / ontploffing,Loenen,2015.0,0.0
Brandstichting / ontploffing,Loon op Zand,2015.0,0.5455
Brandstichting / ontploffing,Lopik,2015.0,0.3636
Brandstichting / ontploffing,Loppersum,2015.0,0.5455
Brandstichting / ontploffing,Losser,2015.0,0.5455
Brandstichting / ontploffing,Maarssen,2015.0,0.0
Brandstichting / ontploffing,Maasdonk,2015.0,0.4
Brandstichting / ontploffing,Maasdriel,2015.0,0.9091
Brandstichting / ontploffing,Maasgouw,2015.0,0.6364
Brandstichting / ontploffing,Maassluis,2015.0,0.8182
Brandstichting / ontploffing,Maastricht,2015.0,0.6364
Brandstichting / ontploffing,Margraten,2015.0,1.0
Brandstichting / ontploffing,Marum,2015.0,0.3333
Brandstichting / ontploffing,Medemblik,2015.0,0.6364
Brandstichting / ontploffing,Meerssen,2015.0,0.7273
Brandstichting / ontploffing,Meierijstad,2015.0,0.25
Brandstichting / ontploffing,Menameradiel,2015.0,0.1429
Brandstichting / ontploffing,Meppel,2015.0,0.3636
Brandstichting / ontploffing,Middelburg (Z.),2015.0,0.7273
Brandstichting / ontploffing,Middelharnis,2015.0,3.3333
Brandstichting / ontploffing,Midden-Delfland,2015.0,0.3636
Brandstichting / ontploffing,Midden-Groningen,2015.0,1.3333
Brandstichting / ontploffing,Mill en Sint Hubert,2015.0,0.3636
Brandstichting / ontploffing,Millingen aan de Rijn,2015.0,0.0
Brandstichting / ontploffing,Moerdijk,2015.0,0.2727
Brandstichting / ontploffing,Molenlanden,2015.0,0.0
Brandstichting / ontploffing,Molenwaard,2015.0,0.5
Brandstichting / ontploffing,Montferland,2015.0,0.4545
Brandstichting / ontploffing,Montfoort,2015.0,0.0
Brandstichting / ontploffing,Mook en Middelaar,2015.0,0.1818
Brandstichting / ontploffing,Muiden,2015.0,0.1667
Brandstichting / ontploffing,Naarden,2015.0,0.0
Brandstichting / ontploffing,Neder-Betuwe,2015.0,0.8182
Brandstichting / ontploffing,Nederlek,2015.0,0.6
Brandstichting / ontploffing,Nederweert,2015.0,0.4545
Brandstichting / ontploffing,Neerijnen,2015.0,0.6667
Brandstichting / ontploffing,Niedorp,2015.0,0.0
Brandstichting / ontploffing,Nieuw-Lekkerland,2015.0,1.3333
Brandstichting / ontploffing,Nieuwegein,2015.0,0.3636
Brandstichting / ontploffing,Nieuwkoop,2015.0,0.3636
Brandstichting / ontploffing,Nijefurd,2015.0,0.0
Brandstichting / ontploffing,Nijkerk,2015.0,0.1818
Brandstichting / ontploffing,Nijmegen,2015.0,0.3636
Brandstichting / ontploffing,Nissewaard,2015.0,0.5
Brandstichting / ontploffing,Noardeast-Fryslân,2015.0,1.0
Brandstichting / ontploffing,Noord-Beveland,2015.0,0.2727
Brandstichting / ontploffing,Noordwijk,2015.0,0.3636
Brandstichting / ontploffing,Noordwijkerhout,2015.0,0.3333
Brandstichting / ontploffing,"Nuenen, Gerwen en Nederwetten",2015.0,0.6364
Brandstichting / ontploffing,Nunspeet,2015.0,0.6364
Brandstichting / ontploffing,Nuth,2015.0,0.3333
Brandstichting / ontploffing,Oegstgeest,2015.0,0.5455
Brandstichting / ontploffing,Oirschot,2015.0,0.3636
Brandstichting / ontploffing,Oisterwijk,2015.0,0.1818
Brandstichting / ontploffing,Olst-Wijhe,2015.0,0.2727
Brandstichting / ontploffing,Ommen,2015.0,0.3636
Brandstichting / ontploffing,Onderbanken,2015.0,1.2222
Brandstichting / ontploffing,Oosterhout,2015.0,0.7273
Brandstichting / ontploffing,Oostflakkee,2015.0,1.3333
Brandstichting / ontploffing,Ooststellingwerf,2015.0,1.0
Brandstichting / ontploffing,Oostzaan,2015.0,0.5455
Brandstichting / ontploffing,Opmeer,2015.0,0.8182
Brandstichting / ontploffing,Opsterland,2015.0,0.8182
Brandstichting / ontploffing,Oss,2015.0,0.9091
Brandstichting / ontploffing,Oud-Beijerland,2015.0,0.6667
Brandstichting / ontploffing,Ouder-Amstel,2015.0,0.0
Brandstichting / ontploffing,Ouderkerk,2015.0,0.4
Brandstichting / ontploffing,Oudewater,2015.0,0.0
Brandstichting / ontploffing,Overbetuwe,2015.0,0.6364
Brandstichting / ontploffing,Peel en Maas,2015.0,1.0
Brandstichting / ontploffing,Pekela,2015.0,1.6364
Brandstichting / ontploffing,Pijnacker-Nootdorp,2015.0,0.7273
Brandstichting / ontploffing,Putten,2015.0,0.0909
Brandstichting / ontploffing,Raalte,2015.0,0.3636
Brandstichting / ontploffing,Rheden,2015.0,0.6364
Brandstichting / ontploffing,Rhenen,2015.0,0.7273
Brandstichting / ontploffing,Ridderkerk,2015.0,0.2727
Brandstichting / ontploffing,Rijnwaarden,2015.0,0.25
Brandstichting / ontploffing,Rijnwoude,2015.0,0.25
Brandstichting / ontploffing,Rijssen-Holten,2015.0,0.8182
Brandstichting / ontploffing,Rijswijk (ZH.),2015.0,0.4545
Brandstichting / ontploffing,Roerdalen,2015.0,0.8182
Brandstichting / ontploffing,Roermond,2015.0,0.6364
Brandstichting / ontploffing,Roosendaal,2015.0,0.1818
Brandstichting / ontploffing,Rotterdam,2015.0,0.0
Brandstichting / ontploffing,Rozenburg,2015.0,0.0
Brandstichting / ontploffing,Rozendaal,2015.0,0.0
Brandstichting / ontploffing,Rucphen,2015.0,0.8182
Brandstichting / ontploffing,Schagen,2015.0,0.7273
Brandstichting / ontploffing,Schermer,2015.0,0.0
Brandstichting / ontploffing,Scherpenzeel,2015.0,0.6364
Brandstichting / ontploffing,Schiedam,2015.0,0.3636
Brandstichting / ontploffing,Schiermonnikoog,2015.0,0.0
Brandstichting / ontploffing,Schijndel,2015.0,0.1429
Brandstichting / ontploffing,Schinnen,2015.0,0.5556
Brandstichting / ontploffing,Schoonhoven,2015.0,0.4
Brandstichting / ontploffing,Schouwen-Duiveland,2015.0,0.7273
Brandstichting / ontploffing,Sint Anthonis,2015.0,0.2727
Brandstichting / ontploffing,Sint-Michielsgestel,2015.0,0.3636
Brandstichting / ontploffing,Sint-Oedenrode,2015.0,0.4286
Brandstichting / ontploffing,Sittard-Geleen,2015.0,1.0
Brandstichting / ontploffing,Skarsterlân,2015.0,0.75
Brandstichting / ontploffing,Sluis,2015.0,0.6364
Brandstichting / ontploffing,Smallingerland,2015.0,1.2727
Brandstichting / ontploffing,Sneek,2015.0,1.0
Brandstichting / ontploffing,Soest,2015.0,0.4545
Brandstichting / ontploffing,Spijkenisse,2015.0,0.8
Brandstichting / ontploffing,Stadskanaal,2015.0,1.1818
Brandstichting / ontploffing,Staphorst,2015.0,0.3636
Brandstichting / ontploffing,Stede Broec,2015.0,0.3636
Brandstichting / ontploffing,Steenbergen,2015.0,0.9091
Brandstichting / ontploffing,Steenwijkerland,2015.0,0.8182
Brandstichting / ontploffing,Stein (L.),2015.0,1.0
Brandstichting / ontploffing,Stichtse Vecht,2015.0,0.3
Brandstichting / ontploffing,Strijen,2015.0,0.0
Brandstichting / ontploffing,Súdwest-Fryslân,2015.0,0.8
Brandstichting / ontploffing,Ten Boer,2015.0,0.7778
Brandstichting / ontploffing,Terneuzen,2015.0,0.9091
Brandstichting / ontploffing,Terschelling,2015.0,0.0909
Brandstichting / ontploffing,Texel,2015.0,0.7273
Brandstichting / ontploffing,Teylingen,2015.0,0.6364
Brandstichting / ontploffing,Tholen,2015.0,0.6364
Brandstichting / ontploffing,Tiel,2015.0,1.0909
Brandstichting / ontploffing,Tilburg,2015.0,0.2727
Brandstichting / ontploffing,Tubbergen,2015.0,0.4545
Brandstichting / ontploffing,Twenterand,2015.0,1.0
Brandstichting / ontploffing,Tynaarlo,2015.0,0.6364
Brandstichting / ontploffing,Tytsjerksteradiel,2015.0,0.8182
Brandstichting / ontploffing,Ubbergen,2015.0,0.4
Brandstichting / ontploffing,Uden,2015.0,0.4545
Brandstichting / ontploffing,Uitgeest,2015.0,0.2727
Brandstichting / ontploffing,Uithoorn,2015.0,0.3636
Brandstichting / ontploffing,Urk,2015.0,3.0
Brandstichting / ontploffing,Vaals,2015.0,0.4545
Brandstichting / ontploffing,Valkenburg aan de Geul,2015.0,0.4545
Brandstichting / ontploffing,Valkenswaard,2015.0,0.7273
Brandstichting / ontploffing,Veendam,2015.0,1.0
Brandstichting / ontploffing,Veenendaal,2015.0,0.4545
Brandstichting / ontploffing,Veghel,2015.0,0.2857
Brandstichting / ontploffing,Velsen,2015.0,0.4545
Brandstichting / ontploffing,Venlo,2015.0,0.8182
Brandstichting / ontploffing,Venray,2015.0,1.0
Brandstichting / ontploffing,Vianen,2015.0,0.5556
Brandstichting / ontploffing,Vlaardingen,2015.0,1.0
Brandstichting / ontploffing,Vlagtwedde,2015.0,0.875
Brandstichting / ontploffing,Vlieland,2015.0,0.0
Brandstichting / ontploffing,Vlissingen,2015.0,1.0
Brandstichting / ontploffing,Vlist,2015.0,0.0
Brandstichting / ontploffing,Voorschoten,2015.0,0.2727
Brandstichting / ontploffing,Voorst,2015.0,0.4545
Brandstichting / ontploffing,Vught,2015.0,1.4545
Brandstichting / ontploffing,Waadhoeke,2015.0,0.3333
Brandstichting / ontploffing,Waalwijk,2015.0,0.5455
Brandstichting / ontploffing,Waddinxveen,2015.0,0.7273
Brandstichting / ontploffing,Wageningen,2015.0,0.2727
Brandstichting / ontploffing,Wassenaar,2015.0,0.0909
Brandstichting / ontploffing,Waterland,2015.0,0.3636
Brandstichting / ontploffing,Weert,2015.0,0.4545
Brandstichting / ontploffing,Weesp,2015.0,0.4545
Brandstichting / ontploffing,Werkendam,2015.0,0.7778
Brandstichting / ontploffing,Wervershoof,2015.0,0.0
Brandstichting / ontploffing,West Betuwe,2015.0,1.0
Brandstichting / ontploffing,West Maas en Waal,2015.0,0.7273
Brandstichting / ontploffing,Westerkwartier,2015.0,0.5
Brandstichting / ontploffing,Westervoort,2015.0,0.4545
Brandstichting / ontploffing,Westland,2015.0,0.2727
Brandstichting / ontploffing,Weststellingwerf,2015.0,0.5455
Brandstichting / ontploffing,Westvoorne,2015.0,0.5455
Brandstichting / ontploffing,Wierden,2015.0,0.3636
Brandstichting / ontploffing,Wieringen,2015.0,1.0
Brandstichting / ontploffing,Wieringermeer,2015.0,0.5
Brandstichting / ontploffing,Wijchen,2015.0,0.7273
Brandstichting / ontploffing,Wijk bij Duurstede,2015.0,0.9091
Brandstichting / ontploffing,Winsum,2015.0,0.4444
Brandstichting / ontploffing,Winterswijk,2015.0,0.5455
Brandstichting / ontploffing,Woerden,2015.0,0.4545
Brandstichting / ontploffing,Wormerland,2015.0,0.5455
Brandstichting / ontploffing,Woudenberg,2015.0,0.3636
Brandstichting / ontploffing,Woudrichem,2015.0,0.3333
Brandstichting / ontploffing,Wymbritseradiel,2015.0,1.0
Brandstichting / ontploffing,Wûnseradiel,2015.0,1.0
Brandstichting / ontploffing,Zaanstad,2015.0,1.0
Brandstichting / ontploffing,Zaltbommel,2015.0,1.0
Brandstichting / ontploffing,Zandvoort,2015.0,0.2727
Brandstichting / ontploffing,Zederik,2015.0,0.1111
Brandstichting / ontploffing,Zeevang,2015.0,0.0
Brandstichting / ontploffing,Zeist,2015.0,1.0
Brandstichting / ontploffing,Zevenaar,2015.0,0.5455
Brandstichting / ontploffing,Zijpe,2015.0,0.6667
Brandstichting / ontploffing,Zoetermeer,2015.0,0.2727
Brandstichting / ontploffing,Zoeterwoude,2015.0,0.0
Brandstichting / ontploffing,Zuidhorn,2015.0,0.4444
Brandstichting / ontploffing,Zuidplas,2015.0,0.5455
Brandstichting / ontploffing,Zundert,2015.0,0.6364
Brandstichting / ontploffing,Zutphen,2015.0,0.8182
Brandstichting / ontploffing,Zwartewaterland,2015.0,0.9091
Brandstichting / ontploffing,Zwolle,2015.0,0.3636
Diefstal/verduistering en inbraak,'s-Gravenhage (gemeente),2015.0,33.7879
Diefstal/verduistering en inbraak,'s-Hertogenbosch,2015.0,37.0303
Diefstal/verduistering en inbraak,Aa en Hunze,2015.0,30.9091
Diefstal/verduistering en inbraak,Aalburg,2015.0,32.0741
Diefstal/verduistering en inbraak,Aalsmeer,2015.0,32.303
Diefstal/verduistering en inbraak,Aalten,2015.0,28.0909
Diefstal/verduistering en inbraak,Abcoude,2015.0,40.6667
Diefstal/verduistering en inbraak,Achtkarspelen,2015.0,21.7576
Diefstal/verduistering en inbraak,Alblasserdam,2015.0,28.5758
Diefstal/verduistering en inbraak,Albrandswaard,2015.0,33.3333
Diefstal/verduistering en inbraak,Alkmaar,2015.0,35.3636
Diefstal/verduistering en inbraak,Almelo,2015.0,31.7576
Diefstal/verduistering en inbraak,Alphen aan den Rijn,2015.0,33.5455
Diefstal/verduistering en inbraak,Alphen-Chaam,2015.0,37.6364
Diefstal/verduistering en inbraak,Altena,2015.0,27.1667
Diefstal/verduistering en inbraak,Ameland,2015.0,29.5758
Diefstal/verduistering en inbraak,Amersfoort,2015.0,37.697
Diefstal/verduistering en inbraak,Amstelveen,2015.0,39.9697
Diefstal/verduistering en inbraak,Amsterdam,2015.0,42.9697
Diefstal/verduistering en inbraak,Andijk,2015.0,28.0
Diefstal/verduistering en inbraak,Anna Paulowna,2015.0,32.0
Diefstal/verduistering en inbraak,Appingedam,2015.0,27.0606
Diefstal/verduistering en inbraak,Arnhem,2015.0,37.1212
Diefstal/verduistering en inbraak,Assen,2015.0,34.4848
Diefstal/verduistering en inbraak,Asten,2015.0,34.1515
Diefstal/verduistering en inbraak,Baarle-Nassau,2015.0,33.8182
Diefstal/verduistering en inbraak,Baarn,2015.0,35.2424
Diefstal/verduistering en inbraak,Bedum,2015.0,25.7037
Diefstal/verduistering en inbraak,Beek (L.),2015.0,37.1515
Diefstal/verduistering en inbraak,Beekdaelen,2015.0,25.8333
Diefstal/verduistering en inbraak,Beemster,2015.0,27.8182
Diefstal/verduistering en inbraak,Beesel,2015.0,33.9394
Diefstal/verduistering en inbraak,Bellingwedde,2015.0,28.3333
Diefstal/verduistering en inbraak,Berg en Dal,2015.0,26.0667
Diefstal/verduistering en inbraak,Bergambacht,2015.0,30.4
Diefstal/verduistering en inbraak,Bergeijk,2015.0,34.3333
Diefstal/verduistering en inbraak,Bergen (L.),2015.0,35.6364
Diefstal/verduistering en inbraak,Bergen (NH.),2015.0,30.5455
Diefstal/verduistering en inbraak,Bergen op Zoom,2015.0,32.3333
Diefstal/verduistering en inbraak,Berkelland,2015.0,24.9091
Diefstal/verduistering en inbraak,Bernheze,2015.0,36.7576
Diefstal/verduistering en inbraak,Bernisse,2015.0,32.6667
Diefstal/verduistering en inbraak,Best,2015.0,35.0606
Diefstal/verduistering en inbraak,Beuningen,2015.0,36.0606
Diefstal/verduistering en inbraak,Beverwijk,2015.0,33.2727
Diefstal/verduistering en inbraak,Binnenmaas,2015.0,22.8148
Diefstal/verduistering en inbraak,Bladel,2015.0,33.7273
Diefstal/verduistering en inbraak,Blaricum,2015.0,38.3333
Diefstal/verduistering en inbraak,Bloemendaal,2015.0,33.9394
Diefstal/verduistering en inbraak,Boarnsterhim,2015.0,32.6667
Diefstal/verduistering en inbraak,Bodegraven,2015.0,38.0
Diefstal/verduistering en inbraak,Boekel,2015.0,33.8182
Diefstal/verduistering en inbraak,Bolsward,2015.0,34.6667
Diefstal/verduistering en inbraak,Borger-Odoorn,2015.0,28.4545
Diefstal/verduistering en inbraak,Borne,2015.0,29.7879
Diefstal/verduistering en inbraak,Borsele,2015.0,23.2121
Diefstal/verduistering en inbraak,Boskoop,2015.0,39.0833
Diefstal/verduistering en inbraak,Boxmeer,2015.0,33.1515
Diefstal/verduistering en inbraak,Boxtel,2015.0,33.4242
Diefstal/verduistering en inbraak,Brielle,2015.0,25.4545
Diefstal/verduistering en inbraak,Bronckhorst,2015.0,32.3333
Diefstal/verduistering en inbraak,Brummen,2015.0,32.6061
Diefstal/verduistering en inbraak,Brunssum,2015.0,33.8182
Diefstal/verduistering en inbraak,Bunnik,2015.0,38.2424
Diefstal/verduistering en inbraak,Bunschoten,2015.0,30.6061
Diefstal/verduistering en inbraak,Bussum,2015.0,42.8333
Diefstal/verduistering en inbraak,Capelle aan den IJssel,2015.0,33.0606
Diefstal/verduistering en inbraak,Castricum,2015.0,33.3333
Diefstal/verduistering en inbraak,Coevorden,2015.0,34.0909
Diefstal/verduistering en inbraak,Cranendonck,2015.0,33.0303
Diefstal/verduistering en inbraak,Cromstrijen,2015.0,29.3333
Diefstal/verduistering en inbraak,Cuijk,2015.0,32.2424
Diefstal/verduistering en inbraak,Culemborg,2015.0,34.9697
Diefstal/verduistering en inbraak,Dalfsen,2015.0,27.9697
Diefstal/verduistering en inbraak,Dantumadiel,2015.0,21.1212
Diefstal/verduistering en inbraak,De Bilt,2015.0,38.6061
Diefstal/verduistering en inbraak,De Marne,2015.0,23.1481
Diefstal/verduistering en inbraak,De Ronde Venen,2015.0,32.1515
Diefstal/verduistering en inbraak,Delft,2015.0,38.7576
Diefstal/verduistering en inbraak,Delfzijl,2015.0,26.5455
Diefstal/verduistering en inbraak,Deurne,2015.0,34.4242
Diefstal/verduistering en inbraak,Deventer,2015.0,34.2727
Diefstal/verduistering en inbraak,Diemen,2015.0,37.3939
Diefstal/verduistering en inbraak,Dinkelland,2015.0,26.5455
Diefstal/verduistering en inbraak,Dirksland,2015.0,32.4444
Diefstal/verduistering en inbraak,Doesburg,2015.0,30.9091
Diefstal/verduistering en inbraak,Doetinchem,2015.0,32.0
Diefstal/verduistering en inbraak,Dongen,2015.0,31.2727
Diefstal/verduistering en inbraak,Dongeradeel,2015.0,23.0
Diefstal/verduistering en inbraak,Drimmelen,2015.0,33.697
Diefstal/verduistering en inbraak,Dronten,2015.0,31.0909
Diefstal/verduistering en inbraak,Druten,2015.0,29.5152
Diefstal/verduistering en inbraak,Duiven,2015.0,34.0
Diefstal/verduistering en inbraak,Edam-Volendam,2015.0,29.8182
Diefstal/verduistering en inbraak,Ede,2015.0,36.6667
Diefstal/verduistering en inbraak,Eemnes,2015.0,30.7576
Diefstal/verduistering en inbraak,Eemsmond,2015.0,22.963
Diefstal/verduistering en inbraak,Eersel,2015.0,32.1515
Diefstal/verduistering en inbraak,Eijsden,2015.0,24.0
Diefstal/verduistering en inbraak,Eijsden-Margraten,2015.0,34.6333
Diefstal/verduistering en inbraak,Eindhoven,2015.0,38.4242
Diefstal/verduistering en inbraak,Elburg,2015.0,28.3636
Diefstal/verduistering en inbraak,Emmen,2015.0,31.6667
Diefstal/verduistering en inbraak,Enkhuizen,2015.0,34.6061
Diefstal/verduistering en inbraak,Enschede,2015.0,39.4848
Diefstal/verduistering en inbraak,Epe,2015.0,31.7879
Diefstal/verduistering en inbraak,Ermelo,2015.0,30.6364
Diefstal/verduistering en inbraak,Etten-Leur,2015.0,33.4545
Diefstal/verduistering en inbraak,Ferwerderadiel,2015.0,25.1111
Diefstal/verduistering en inbraak,Franekeradeel,2015.0,24.7083
Diefstal/verduistering en inbraak,Gaasterlân-Sleat,2015.0,26.3333
Diefstal/verduistering en inbraak,Geertruidenberg,2015.0,30.6667
Diefstal/verduistering en inbraak,Gemert-Bakel,2015.0,31.9394
Diefstal/verduistering en inbraak,Gennep,2015.0,31.5455
Diefstal/verduistering en inbraak,Giessenlanden,2015.0,31.7037
Diefstal/verduistering en inbraak,Gilze en Rijen,2015.0,33.5455
Diefstal/verduistering en inbraak,Goes,2015.0,27.7273
Diefstal/verduistering en inbraak,Goirle,2015.0,36.9394
Diefstal/verduistering en inbraak,Gorinchem,2015.0,29.303
Diefstal/verduistering en inbraak,Gouda,2015.0,33.9394
Diefstal/verduistering en inbraak,Graafstroom,2015.0,28.4444
Diefstal/verduistering en inbraak,Graft-De Rijp,2015.0,29.0667
Diefstal/verduistering en inbraak,Grave,2015.0,32.9394
Diefstal/verduistering en inbraak,Groesbeek,2015.0,35.6667
Diefstal/verduistering en inbraak,Groningen (gemeente),2015.0,38.5152
Diefstal/verduistering en inbraak,Grootegast,2015.0,20.8519
Diefstal/verduistering en inbraak,Gulpen-Wittem,2015.0,37.5152
Diefstal/verduistering en inbraak,Haaksbergen,2015.0,30.1818
Diefstal/verduistering en inbraak,Haarlem,2015.0,36.6061
Diefstal/verduistering en inbraak,Haarlemmerliede en Spaarnwoude,2015.0,34.5185
Diefstal/verduistering en inbraak,Haarlemmermeer,2015.0,35.0909
Diefstal/verduistering en inbraak,Hardenberg,2015.0,31.3939
Diefstal/verduistering en inbraak,Harderwijk,2015.0,32.8788
Diefstal/verduistering en inbraak,Harlingen,2015.0,27.0606
Diefstal/verduistering en inbraak,Hattem,2015.0,27.5152
Diefstal/verduistering en inbraak,Heemskerk,2015.0,33.9697
Diefstal/verduistering en inbraak,Heemstede,2015.0,37.0
Diefstal/verduistering en inbraak,Heerde,2015.0,28.697
Diefstal/verduistering en inbraak,Heerhugowaard,2015.0,31.9091
Diefstal/verduistering en inbraak,Heerlen,2015.0,33.2121
Diefstal/verduistering en inbraak,Heeze-Leende,2015.0,35.0606
Diefstal/verduistering en inbraak,Heiloo,2015.0,33.9091
Diefstal/verduistering en inbraak,Hellendoorn,2015.0,26.697
Diefstal/verduistering en inbraak,Hellevoetsluis,2015.0,28.6364
Diefstal/verduistering en inbraak,Helmond,2015.0,34.8788
Diefstal/verduistering en inbraak,Hendrik-Ido-Ambacht,2015.0,32.9394
Diefstal/verduistering en inbraak,Hengelo (O.),2015.0,35.4545
Diefstal/verduistering en inbraak,Het Hogeland,2015.0,17.3333
Diefstal/verduistering en inbraak,Heumen,2015.0,37.8485
Diefstal/verduistering en inbraak,Heusden,2015.0,31.3939
Diefstal/verduistering en inbraak,Hillegom,2015.0,32.5758
Diefstal/verduistering en inbraak,Hilversum,2015.0,36.3939
Diefstal/verduistering en inbraak,Hoeksche Waard,2015.0,17.3333
Diefstal/verduistering en inbraak,Hof van Twente,2015.0,29.3939
Diefstal/verduistering en inbraak,Hollands Kroon,2015.0,25.9259
Diefstal/verduistering en inbraak,Hoogeveen,2015.0,30.8182
Diefstal/verduistering en inbraak,Hoogezand-Sappemeer,2015.0,31.3333
Diefstal/verduistering en inbraak,Hoorn,2015.0,32.0
Diefstal/verduistering en inbraak,Horst aan de Maas,2015.0,35.4242
Diefstal/verduistering en inbraak,Houten,2015.0,35.7273
Diefstal/verduistering en inbraak,Huizen,2015.0,34.7576
Diefstal/verduistering en inbraak,Hulst,2015.0,23.3333
Diefstal/verduistering en inbraak,IJsselstein,2015.0,34.6364
Diefstal/verduistering en inbraak,Kaag en Braassem,2015.0,28.2424
Diefstal/verduistering en inbraak,Kampen,2015.0,29.3939
Diefstal/verduistering en inbraak,Kapelle,2015.0,26.4545
Diefstal/verduistering en inbraak,Katwijk,2015.0,29.8182
Diefstal/verduistering en inbraak,Kerkrade,2015.0,32.7273
Diefstal/verduistering en inbraak,Koggenland,2015.0,31.8485
Diefstal/verduistering en inbraak,Kollumerland en Nieuwkruisland,2015.0,21.037
Diefstal/verduistering en inbraak,Krimpen aan den IJssel,2015.0,25.9091
Diefstal/verduistering en inbraak,Krimpenerwaard,2015.0,21.2778
Diefstal/verduistering en inbraak,Laarbeek,2015.0,32.2424
Diefstal/verduistering en inbraak,Landerd,2015.0,35.3333
Diefstal/verduistering en inbraak,Landgraaf,2015.0,32.0606
Diefstal/verduistering en inbraak,Landsmeer,2015.0,34.5152
Diefstal/verduistering en inbraak,Langedijk,2015.0,31.3636
Diefstal/verduistering en inbraak,Lansingerland,2015.0,35.6061
Diefstal/verduistering en inbraak,Leek,2015.0,31.0
Diefstal/verduistering en inbraak,Leerdam,2015.0,29.1852
Diefstal/verduistering en inbraak,Leeuwarden,2015.0,33.7879
Diefstal/verduistering en inbraak,Leeuwarderadeel,2015.0,27.7917
Diefstal/verduistering en inbraak,Leiden,2015.0,36.0303
Diefstal/verduistering en inbraak,Leiderdorp,2015.0,34.2424
Diefstal/verduistering en inbraak,Leidschendam-Voorburg,2015.0,35.697
